type,entry_time,exit_time,entry_price,exit_price,pnl_pct,bars_held,exit_reason
long,2025-12-08 08:15:00,2025-12-08 09:30:00,142.0,141.29,-0.6000000000000055,5,stop_loss
long,2025-12-09 04:30:00,2025-12-09 05:00:00,141.57,140.86214999999999,-0.6000000000000054,2,stop_loss
long,2025-12-09 05:30:00,2025-12-09 06:15:00,142.57,141.85715,-0.6000000000000022,3,stop_loss
short,2025-12-12 08:45:00,2025-12-12 09:45:00,149.92,149.6,0.11344717182496877,4,forced_intraday_exit
short,2025-12-15 04:15:00,2025-12-15 05:30:00,148.6,149.343,-0.5999999999999966,5,stop_loss
long,2025-12-17 09:00:00,2025-12-17 09:15:00,143.3,144.733,0.8999999999999948,1,take_profit
long,2025-12-18 05:45:00,2025-12-18 07:00:00,144.63,146.0763,0.9000000000000056,5,take_profit
long,2025-12-23 07:00:00,2025-12-23 09:00:00,142.62,141.9069,-0.599999999999998,8,stop_loss
long,2025-12-24 07:45:00,2025-12-24 08:45:00,140.64,142.04639999999998,0.8999999999999936,4,take_profit
long,2025-12-26 07:00:00,2025-12-26 08:30:00,140.38,139.6781,-0.5999999999999964,6,stop_loss
long,2025-12-26 09:00:00,2025-12-26 09:45:00,139.77,139.93,0.014473778350144212,3,forced_intraday_exit
short,2025-12-31 08:15:00,2025-12-31 09:30:00,147.43,145.9557,0.8999999999999997,5,take_profit
short,2026-01-02 07:15:00,2026-01-02 07:45:00,148.35,149.09175,-0.5999999999999974,2,stop_loss
short,2026-01-02 09:00:00,2026-01-02 09:45:00,148.71,148.51,0.034489946876482436,3,forced_intraday_exit
short,2026-01-05 03:45:00,2026-01-05 04:15:00,147.6,148.33799999999997,-0.5999999999999805,2,stop_loss
short,2026-01-05 05:15:00,2026-01-05 05:30:00,148.65,149.39325,-0.5999999999999927,1,stop_loss
short,2026-01-05 07:45:00,2026-01-05 08:30:00,150.61,149.1039,0.9000000000000022,3,take_profit
long,2026-01-12 06:30:00,2026-01-12 07:00:00,142.49,143.91490000000002,0.9000000000000056,2,take_profit
long,2026-01-13 06:00:00,2026-01-13 08:00:00,141.69,140.98155,-0.5999999999999994,8,stop_loss
long,2026-01-19 04:00:00,2026-01-19 05:00:00,141.0,140.295,-0.6000000000000089,4,stop_loss
long,2026-01-20 04:30:00,2026-01-20 05:30:00,139.09,138.39455,-0.5999999999999955,4,stop_loss
long,2026-01-20 09:15:00,2026-01-20 09:45:00,138.5,137.8075,-0.5999999999999968,2,stop_loss
long,2026-01-21 04:00:00,2026-01-21 04:15:00,138.61,137.91695,-0.5999999999999995,1,stop_loss
long,2026-01-21 06:00:00,2026-01-21 09:45:00,137.7,138.2,0.26310820624546116,15,forced_intraday_exit
short,2026-01-23 05:15:00,2026-01-23 05:30:00,141.48,142.18739999999997,-0.5999999999999849,1,stop_loss
short,2026-01-23 06:15:00,2026-01-23 08:15:00,141.15,139.73850000000002,0.8999999999999926,8,take_profit
short,2026-01-29 05:30:00,2026-01-29 06:30:00,143.63,142.1937,0.899999999999992,4,take_profit
short,2026-01-30 04:00:00,2026-01-30 04:15:00,146.7,147.43349999999998,-0.5999999999999948,1,stop_loss
short,2026-01-30 04:45:00,2026-01-30 05:00:00,147.14,147.87569999999997,-0.5999999999999864,1,stop_loss
short,2026-01-30 05:45:00,2026-01-30 06:00:00,149.44,150.1872,-0.5999999999999949,1,stop_loss
short,2026-01-30 06:30:00,2026-01-30 06:45:00,151.38,152.13689999999997,-0.5999999999999823,1,stop_loss
short,2026-01-30 07:15:00,2026-01-30 07:30:00,150.5,151.2525,-0.5999999999999984,1,stop_loss
short,2026-01-30 08:00:00,2026-01-30 08:15:00,150.75,149.2425,0.8999999999999956,1,take_profit
long,2026-02-02 06:15:00,2026-02-02 07:15:00,141.81,143.2281,0.9000000000000069,4,take_profit
long,2026-02-02 07:15:00,2026-02-02 08:15:00,143.13,144.5613,0.8999999999999951,4,take_profit
short,2026-02-04 05:45:00,2026-02-04 06:15:00,148.43,149.17215,-0.5999999999999872,2,stop_loss
short,2026-02-04 07:00:00,2026-02-04 08:00:00,149.09,147.5991,0.9000000000000071,4,take_profit
long,2026-02-05 07:45:00,2026-02-05 09:00:00,145.76,145.03119999999998,-0.6000000000000046,5,stop_loss
short,2026-02-09 06:15:00,2026-02-09 09:45:00,149.39,148.5,0.49575607470378635,14,forced_intraday_exit
short,2026-02-10 04:15:00,2026-02-10 04:30:00,148.75,149.49374999999998,-0.5999999999999848,1,stop_loss
long,2026-02-13 06:15:00,2026-02-13 09:00:00,145.4,144.673,-0.6000000000000026,11,stop_loss
long,2026-02-16 03:45:00,2026-02-16 04:15:00,144.68,143.9566,-0.5999999999999986,2,stop_loss
long,2026-02-16 04:30:00,2026-02-16 05:15:00,145.2,144.474,-0.5999999999999994,3,stop_loss
long,2026-02-16 07:00:00,2026-02-16 08:30:00,144.37,145.8137,0.9000000000000047,6,take_profit
short,2026-02-17 07:45:00,2026-02-17 09:45:00,147.66,147.32,0.13025870242449097,8,forced_intraday_exit
short,2026-02-18 04:15:00,2026-02-18 04:30:00,148.7,149.44349999999997,-0.5999999999999888,1,stop_loss
short,2026-02-18 05:00:00,2026-02-18 09:00:00,148.6,149.343,-0.5999999999999966,16,stop_loss
short,2026-02-19 04:15:00,2026-02-19 05:30:00,150.1,150.85049999999998,-0.5999999999999921,5,stop_loss
short,2026-02-19 06:15:00,2026-02-19 09:15:00,150.36,151.1118,-0.599999999999983,12,stop_loss
short,2026-02-20 07:30:00,2026-02-20 08:45:00,153.84,154.6092,-0.5999999999999893,5,stop_loss
short,2026-02-20 09:00:00,2026-02-20 09:45:00,154.55,154.0,0.25587188612100376,3,forced_intraday_exit
short,2026-02-23 09:15:00,2026-02-23 09:45:00,154.2,154.97099999999998,-0.5999999999999913,2,stop_loss
short,2026-02-24 04:00:00,2026-02-24 04:15:00,152.11,152.87055,-0.5999999999999966,1,stop_loss
long,2026-02-24 08:30:00,2026-02-24 09:45:00,151.9,153.419,0.9000000000000036,5,take_profit
short,2026-02-25 07:00:00,2026-02-25 08:00:00,158.59,159.38295,-0.599999999999994,4,stop_loss
short,2026-02-25 08:45:00,2026-02-25 09:15:00,160.5,158.895,0.8999999999999936,2,take_profit
long,2026-02-27 03:45:00,2026-02-27 04:00:00,153.99,153.22005000000001,-0.5999999999999963,1,stop_loss
long,2026-02-27 08:30:00,2026-02-27 09:15:00,151.1,150.34449999999998,-0.600000000000008,3,stop_loss
long,2026-03-04 05:45:00,2026-03-04 06:30:00,140.27,141.67270000000002,0.9000000000000071,3,take_profit
long,2026-03-04 06:30:00,2026-03-04 09:45:00,142.3,142.25,-0.13513703443430175,13,forced_intraday_exit
long,2026-03-05 04:00:00,2026-03-05 05:45:00,143.17,142.45415,-0.5999999999999924,7,stop_loss
short,2026-03-06 04:15:00,2026-03-06 05:00:00,145.95,144.4905,0.8999999999999941,3,take_profit
short,2026-03-10 08:45:00,2026-03-10 09:15:00,143.28,143.9964,-0.5999999999999952,2,stop_loss
short,2026-03-11 05:45:00,2026-03-11 09:45:00,146.81,145.3419,0.899999999999995,16,take_profit
long,2026-03-13 06:45:00,2026-03-13 09:45:00,140.6,139.897,-0.6000000000000021,12,stop_loss
long,2026-03-16 04:15:00,2026-03-16 04:30:00,139.6,138.902,-0.6000000000000054,1,stop_loss
long,2026-03-16 07:30:00,2026-03-16 08:15:00,138.75,138.05625,-0.599999999999996,3,stop_loss
long,2026-03-16 09:00:00,2026-03-16 09:15:00,138.78,138.0861,-0.6000000000000097,1,stop_loss
long,2026-03-17 03:45:00,2026-03-17 04:30:00,139.41,138.71295,-0.599999999999993,3,stop_loss
short,2026-03-18 06:15:00,2026-03-18 09:45:00,141.7,141.12,0.30931545518700365,14,forced_intraday_exit
long,2026-03-23 04:15:00,2026-03-23 04:30:00,134.34,133.66830000000002,-0.5999999999999904,1,stop_loss
long,2026-03-23 06:00:00,2026-03-23 07:30:00,131.49,130.83255,-0.6000000000000086,6,stop_loss
long,2026-03-24 04:00:00,2026-03-24 04:15:00,132.73,132.06635,-0.5999999999999924,1,stop_loss
long,2026-03-24 06:00:00,2026-03-24 06:15:00,130.14,131.4414,0.9000000000000009,1,take_profit
short,2026-03-24 09:00:00,2026-03-24 09:30:00,138.12,138.8106,-0.5999999999999922,2,stop_loss
short,2026-03-25 05:45:00,2026-03-25 06:00:00,152.52,150.9948,0.900000000000008,1,take_profit
short,2026-04-08 09:15:00,2026-04-08 09:45:00,152.24,153.00119999999998,-0.5999999999999829,2,stop_loss
short,2026-04-09 03:45:00,2026-04-09 04:00:00,151.96,150.4404,0.8999999999999979,1,take_profit
short,2026-04-09 07:00:00,2026-04-09 07:45:00,153.3,151.767,0.90000000000001,3,take_profit
short,2026-04-10 04:15:00,2026-04-10 04:30:00,155.3,153.747,0.8999999999999981,1,take_profit
short,2026-04-10 08:30:00,2026-04-10 09:45:00,155.91,155.0,0.4836700660637526,5,forced_intraday_exit
short,2026-04-15 06:00:00,2026-04-15 09:45:00,156.78,156.5,0.07859420844495543,15,forced_intraday_exit
short,2026-04-16 04:15:00,2026-04-16 04:45:00,156.61,157.39305,-0.5999999999999837,2,stop_loss
short,2026-04-16 05:15:00,2026-04-16 06:30:00,157.18,155.6082,0.8999999999999975,5,take_profit
long,2026-04-20 04:30:00,2026-04-20 05:15:00,153.61,152.84195000000003,-0.5999999999999922,3,stop_loss
long,2026-04-20 06:30:00,2026-04-20 08:00:00,153.1,152.3345,-0.6000000000000019,6,stop_loss
long,2026-04-21 05:30:00,2026-04-21 05:45:00,148.76,148.0162,-0.5999999999999954,1,stop_loss
long,2026-04-21 08:15:00,2026-04-21 09:45:00,148.91,148.81,-0.1671546571754713,6,forced_intraday_exit
long,2026-04-23 05:45:00,2026-04-23 09:15:00,145.04,144.3148,-0.6000000000000006,14,stop_loss
long,2026-04-27 03:45:00,2026-04-27 09:45:00,143.56,143.12,-0.40649205906937713,24,forced_intraday_exit
long,2026-04-28 09:15:00,2026-04-28 09:30:00,143.55,142.83225000000002,-0.5999999999999966,1,stop_loss
long,2026-04-30 05:00:00,2026-04-30 05:15:00,140.6,142.006,0.9000000000000042,1,take_profit
short,2026-05-07 09:15:00,2026-05-07 09:45:00,152.11,151.9,0.03805798435343366,2,forced_intraday_exit
short,2026-05-08 04:15:00,2026-05-08 05:15:00,150.27,148.7673,0.9000000000000029,4,take_profit
long,2026-05-08 06:45:00,2026-05-08 07:15:00,149.05,148.30475,-0.5999999999999991,2,stop_loss
long,2026-05-08 08:45:00,2026-05-08 09:45:00,148.69,148.78,-0.03947138341515677,4,forced_intraday_exit
long,2026-05-11 07:30:00,2026-05-11 09:30:00,145.77,145.04115000000002,-0.599999999999996,8,stop_loss
long,2026-05-12 04:45:00,2026-05-12 05:30:00,142.58,141.86710000000002,-0.5999999999999933,3,stop_loss
long,2026-05-12 07:30:00,2026-05-12 08:30:00,140.95,140.24525,-0.599999999999993,4,stop_loss
long,2026-05-13 05:45:00,2026-05-13 07:00:00,140.92,140.2154,-0.5999999999999995,5,stop_loss
long,2026-05-13 08:15:00,2026-05-13 09:45:00,140.11,139.40945000000002,-0.5999999999999948,6,stop_loss
long,2026-05-14 04:00:00,2026-05-14 04:15:00,139.6,138.902,-0.6000000000000054,1,stop_loss
long,2026-05-14 04:45:00,2026-05-14 05:15:00,138.95,138.25525,-0.5999999999999994,2,stop_loss
long,2026-05-14 05:45:00,2026-05-14 06:00:00,138.84,140.2284,0.8999999999999929,1,take_profit
long,2026-05-19 04:45:00,2026-05-19 07:30:00,138.91,138.21545,-0.5999999999999945,11,stop_loss
long,2026-05-19 08:00:00,2026-05-19 09:45:00,138.15,138.46,0.12439377488237588,7,forced_intraday_exit
short,2026-05-21 07:00:00,2026-05-21 07:15:00,154.23,155.00114999999997,-0.5999999999999853,1,stop_loss
short,2026-05-21 07:45:00,2026-05-21 09:30:00,153.71,154.47854999999998,-0.5999999999999845,7,stop_loss
short,2026-05-22 04:15:00,2026-05-22 04:30:00,152.75,153.51375,-0.5999999999999918,1,stop_loss
short,2026-05-22 06:00:00,2026-05-22 07:15:00,154.25,155.02124999999998,-0.5999999999999874,5,stop_loss
short,2026-05-25 06:15:00,2026-05-25 06:30:00,167.58,168.4179,-0.5999999999999943,1,stop_loss
short,2026-05-25 07:00:00,2026-05-25 09:00:00,168.1,168.9405,-0.599999999999995,8,stop_loss
short,2026-05-26 04:15:00,2026-05-26 04:45:00,169.15,169.99575,-0.5999999999999889,2,stop_loss
short,2026-05-26 05:15:00,2026-05-26 08:45:00,170.24,168.5376,0.9000000000000067,14,take_profit
short,2026-05-27 04:15:00,2026-05-27 04:30:00,169.35,170.19674999999998,-0.5999999999999917,1,stop_loss
short,2026-05-27 08:30:00,2026-05-27 09:30:00,175.14,173.3886,0.8999999999999941,4,take_profit
short,2026-05-29 04:15:00,2026-05-29 06:30:00,176.9,175.131,0.9000000000000029,9,take_profit
short,2026-05-29 06:45:00,2026-05-29 07:15:00,175.93,176.80964999999998,-0.5999999999999828,2,stop_loss
short,2026-05-29 07:45:00,2026-05-29 08:15:00,176.43,177.31214999999997,-0.5999999999999814,2,stop_loss
short,2026-06-01 06:00:00,2026-06-01 06:45:00,177.84,178.7292,-0.5999999999999933,3,stop_loss
short,2026-06-01 07:45:00,2026-06-01 09:45:00,178.2,177.7,0.18058361391694724,8,forced_intraday_exit
short,2026-06-02 04:30:00,2026-06-02 04:45:00,179.5,180.39749999999998,-0.5999999999999885,1,stop_loss
short,2026-06-02 09:00:00,2026-06-02 09:30:00,178.3,179.1915,-0.5999999999999884,2,stop_loss
long,2026-06-03 07:45:00,2026-06-03 08:30:00,173.23,174.9623,0.9000000000000054,3,take_profit
short,2026-06-04 07:00:00,2026-06-04 07:15:00,181.67,182.57834999999997,-0.5999999999999915,1,stop_loss
short,2026-06-04 08:30:00,2026-06-04 09:15:00,184.85,183.0015,0.9000000000000007,3,take_profit
long,2026-06-09 05:45:00,2026-06-09 06:15:00,177.05,178.8205,0.899999999999999,2,take_profit
long,2026-06-10 05:15:00,2026-06-10 06:45:00,178.65,177.75675,-0.5999999999999971,6,stop_loss
long,2026-06-11 08:30:00,2026-06-11 09:15:00,169.48,168.6326,-0.599999999999996,3,stop_loss
long,2026-06-12 03:45:00,2026-06-12 04:00:00,174.26,173.3887,-0.5999999999999948,1,stop_loss
short,2026-06-15 06:45:00,2026-06-15 08:00:00,179.8,180.69899999999998,-0.5999999999999847,5,stop_loss
short,2026-06-15 08:45:00,2026-06-15 09:45:00,181.13,180.3,0.3582344172693558,4,forced_intraday_exit
short,2026-06-16 04:15:00,2026-06-16 04:45:00,180.32,178.5168,0.9000000000000022,2,take_profit
long,2026-06-17 05:45:00,2026-06-17 06:15:00,176.91,176.02545,-0.5999999999999944,2,stop_loss
long,2026-06-17 08:00:00,2026-06-17 08:30:00,176.8,175.916,-0.6000000000000082,2,stop_loss
long,2026-06-18 06:45:00,2026-06-18 09:45:00,173.71,174.12,0.13602555984111253,12,forced_intraday_exit
long,2026-06-19 04:15:00,2026-06-19 04:45:00,177.66,176.7717,-0.5999999999999925,2,stop_loss
long,2026-06-24 04:00:00,2026-06-24 04:15:00,172.25,171.38875,-0.6000000000000073,1,stop_loss
long,2026-06-24 04:45:00,2026-06-24 06:00:00,173.8,172.931,-0.5999999999999999,5,stop_loss
long,2026-06-24 07:45:00,2026-06-24 09:00:00,172.35,171.48825,-0.6000000000000004,5,stop_loss
long,2026-06-25 06:15:00,2026-06-25 06:30:00,171.08,170.2246,-0.6000000000000018,1,stop_loss
